FIPS,County,Site,Sex,Rate,Unstable Rate,Count,Pop,Lower CI,Upper CI
27073,Lac qui Parle County,Mesothelioma,Male,2.6,*,1,"16,881",0.1,27.9
27075,Lake County,Mesothelioma,Male,1.9,*,1,"26,929",0,17.9
27077,Lake of the Woods County,Mesothelioma,Male,0,,0,"9,783",0,44.7
27079,Le Sueur County,Mesothelioma,Male,1.1,*,1,"71,147",0,7.2
27081,Lincoln County,Mesothelioma,Male,0,,0,"14,398",0,27.1
27083,Lyon County,Mesothelioma,Male,1.5,*,1,"64,143",0,8.7
27087,Mahnomen County,Mesothelioma,Male,0,,0,"13,844",0,28.6
27089,Marshall County,Mesothelioma,Male,0,,0,"23,731",0,16.2
27091,Martin County,Mesothelioma,Male,0,,0,"49,187",0,7.9
27085,McLeod County,Mesothelioma,Male,0,,0,"89,432",0,4.2
27093,Meeker County,Mesothelioma,Male,1.4,*,1,"58,786",0,8.9
27095,Mille Lacs County,Mesothelioma,Male,4.4,*,3,"64,867",0.9,13.2
27097,Morrison County,Mesothelioma,Male,1.1,*,1,"83,433",0,6.4
27099,Mower County,Mesothelioma,Male,2.2,*,2,"99,819",0.3,7.8
27101,Murray County,Mesothelioma,Male,0,,0,"20,682",0,19.5
27103,Nicollet County,Mesothelioma,Male,1.4,*,1,"85,619",0,7.2
27105,Nobles County,Mesothelioma,Male,0,,0,"56,006",0,6.6
27107,Norman County,Mesothelioma,Male,3.4,*,1,"16,402",0.1,28.2
27109,Olmsted County,Mesothelioma,Male,1.3,*,5,"378,055",0.4,3
27111,Otter Tail County,Mesothelioma,Male,1.7,*,4,"146,416",0.5,5
27113,Pennington County,Mesothelioma,Male,2,*,1,"35,290",0,13.6
27115,Pine County,Mesothelioma,Male,0,,0,"78,135",0,5.1
27117,Pipestone County,Mesothelioma,Male,0,,0,"22,468",0,17
27119,Polk County,Mesothelioma,Male,4.7,*,4,"79,180",1.3,12.2
27121,Pope County,Mesothelioma,Male,0,,0,"28,199",0,14
27123,Ramsey County,Mesothelioma,Male,1.8,,20,"1,326,656",1.1,2.7
27125,Red Lake County,Mesothelioma,Male,0,,0,"10,166",0,38.4
27127,Redwood County,Mesothelioma,Male,2,*,1,"38,085",0.1,13.2
27129,Renville County,Mesothelioma,Male,5.3,*,3,"37,199",1.1,18
27131,Rice County,Mesothelioma,Male,0.6,*,1,"168,770",0,3.5
27133,Rock County,Mesothelioma,Male,3.6,*,1,"23,204",0.1,22.5
27135,Roseau County,Mesothelioma,Male,0,,0,"39,478",0,9.8
27139,Scott County,Mesothelioma,Male,1.7,*,5,"362,289",0.5,4
27141,Sherburne County,Mesothelioma,Male,0,,0,"242,269",0,1.7
27143,Sibley County,Mesothelioma,Male,1.7,*,1,"37,639",0,12.6
27137,St. Louis County,Mesothelioma,Male,2.2,,13,"501,336",1.2,3.9
27145,Stearns County,Mesothelioma,Male,2.1,*,8,"399,522",0.9,4.1
27147,Steele County,Mesothelioma,Male,2.2,*,2,"91,314",0.3,7.9
27149,Stevens County,Mesothelioma,Male,0,,0,"24,492",0,16.4
27151,Swift County,Mesothelioma,Male,0,,0,"23,604",0,16.3
27153,Todd County,Mesothelioma,Male,1.2,*,1,"63,030",0,8
27155,Traverse County,Mesothelioma,Male,0,,0,"8,348",0,47.8
27157,Wabasha County,Mesothelioma,Male,1,*,1,"53,768",0,8.5
27159,Wadena County,Mesothelioma,Male,0,,0,"33,901",0,11.1
27161,Waseca County,Mesothelioma,Male,3.9,*,2,"44,854",0.5,15
27163,Washington County,Mesothelioma,Male,2.7,,16,"633,105",1.5,4.4
27165,Watonwan County,Mesothelioma,Male,0,,0,"27,208",0,13.8
27167,Wilkin County,Mesothelioma,Male,0,,0,"16,324",0,23.7
27169,Winona County,Mesothelioma,Male,1.4,*,2,"126,028",0.2,5.5
27171,Wright County,Mesothelioma,Male,3,*,8,"339,401",1.3,5.8
27173,Yellow Medicine County,Mesothelioma,Male,0,,0,"24,761",0,15.5
27001,Aitkin County,Non-Hodgkin Lymphoma,All,2.6,*,5,"79,137",0.9,9.2
27003,Anoka County,Non-Hodgkin Lymphoma,All,5.5,,95,"1,753,197",4.4,6.7
27005,Becker County,Non-Hodgkin Lymphoma,All,5.2,,14,"170,136",2.8,9.2
27007,Beltrami County,Non-Hodgkin Lymphoma,All,5.2,,15,"232,108",2.9,8.8
27009,Benton County,Non-Hodgkin Lymphoma,All,5.1,,12,"200,857",2.6,9
27011,Big Stone County,Non-Hodgkin Lymphoma,All,3.1,*,2,"24,939",0.3,20.4
27013,Blue Earth County,Non-Hodgkin Lymphoma,All,5.1,,19,"334,301",3.1,8.2
27015,Brown County,Non-Hodgkin Lymphoma,All,6.5,,16,"125,780",3.6,11.4
27017,Carlton County,Non-Hodgkin Lymphoma,All,6.6,,16,"178,177",3.8,11.1
27019,Carver County,Non-Hodgkin Lymphoma,All,3.8,,19,"509,852",2.3,6
27021,Cass County,Non-Hodgkin Lymphoma,All,7.9,,20,"146,085",4.6,13.1
27023,Chippewa County,Non-Hodgkin Lymphoma,All,10.4,*,10,"59,687",4.9,20.6
27025,Chisago County,Non-Hodgkin Lymphoma,All,6.2,,20,"276,568",3.7,9.7
27027,Clay County,Non-Hodgkin Lymphoma,All,6.9,,23,"317,689",4.3,10.4
27029,Clearwater County,Non-Hodgkin Lymphoma,All,6.9,*,5,"44,132",2.2,18.3
27031,Cook County,Non-Hodgkin Lymphoma,All,4,*,2,"26,837",0.5,21.8
27033,Cottonwood County,Non-Hodgkin Lymphoma,All,4.2,*,4,"56,582",1.1,12.7
27035,Crow Wing County,Non-Hodgkin Lymphoma,All,6.6,,34,"321,484",4.5,9.5
27037,Dakota County,Non-Hodgkin Lymphoma,All,5.5,,124,"2,108,793",4.6,6.6
27039,Dodge County,Non-Hodgkin Lymphoma,All,7.1,*,8,"103,463",3.1,14.3
27041,Douglas County,Non-Hodgkin Lymphoma,All,6.7,,21,"187,562",4.1,10.8
27043,Faribault County,Non-Hodgkin Lymphoma,All,10.2,,13,"69,011",5.2,19.1
27045,Fillmore County,Non-Hodgkin Lymphoma,All,7.2,,12,"104,759",3.6,13.3
27047,Freeborn County,Non-Hodgkin Lymphoma,All,4.1,*,11,"152,481",2,8
27049,Goodhue County,Non-Hodgkin Lymphoma,All,7.2,,26,"231,417",4.6,10.9
27051,Grant County,Non-Hodgkin Lymphoma,All,12.3,*,5,"29,650",3.3,32.7
27053,Hennepin County,Non-Hodgkin Lymphoma,All,5.8,,385,"6,230,938",5.2,6.4
27055,Houston County,Non-Hodgkin Lymphoma,All,4.3,*,7,"93,415",1.7,10
27057,Hubbard County,Non-Hodgkin Lymphoma,All,4.2,*,8,"105,297",1.8,9.4
27059,Isanti County,Non-Hodgkin Lymphoma,All,4.1,*,10,"196,874",2,7.8
27061,Itasca County,Non-Hodgkin Lymphoma,All,6.5,,24,"225,900",4.1,10
27063,Jackson County,Non-Hodgkin Lymphoma,All,5.2,*,5,"49,693",1.6,14.8
27065,Kanabec County,Non-Hodgkin Lymphoma,All,8.1,*,9,"80,505",3.5,16.6
27067,Kandiyohi County,Non-Hodgkin Lymphoma,All,6.5,,20,"214,044",3.9,10.4
27069,Kittson County,Non-Hodgkin Lymphoma,All,8,*,1,"21,556",0.2,37.2
27071,Koochiching County,Non-Hodgkin Lymphoma,All,9.3,*,9,"62,516",3.8,20
27073,Lac qui Parle County,Non-Hodgkin Lymphoma,All,1.8,*,1,"33,573",0,15.1
27075,Lake County,Non-Hodgkin Lymphoma,All,8.3,*,9,"52,756",3.7,18.4
27077,Lake of the Woods County,Non-Hodgkin Lymphoma,All,3.3,*,1,"18,849",0.1,27.5
27079,Le Sueur County,Non-Hodgkin Lymphoma,All,4.9,*,9,"141,146",2.2,9.7
27081,Lincoln County,Non-Hodgkin Lymphoma,All,1.7,*,1,"28,344",0,16.2
27083,Lyon County,Non-Hodgkin Lymphoma,All,6.5,*,10,"129,035",3,12.4
27087,Mahnomen County,Non-Hodgkin Lymphoma,All,3.2,*,1,"27,495",0.1,19.6
27089,Marshall County,Non-Hodgkin Lymphoma,All,2.1,*,2,"46,856",0.2,11
27091,Martin County,Non-Hodgkin Lymphoma,All,6.4,,13,"99,241",3.3,12.2
27085,McLeod County,Non-Hodgkin Lymphoma,All,5.1,,14,"179,038",2.7,8.9
27093,Meeker County,Non-Hodgkin Lymphoma,All,6.9,*,10,"115,454",3.1,13.4
27095,Mille Lacs County,Non-Hodgkin Lymphoma,All,6.6,,12,"129,150",3.4,11.9
27097,Morrison County,Non-Hodgkin Lymphoma,All,7.8,,19,"165,179",4.6,12.6
27099,Mower County,Non-Hodgkin Lymphoma,All,4.8,,15,"199,003",2.6,8.4
27101,Murray County,Non-Hodgkin Lymphoma,All,1.4,*,1,"41,476",0,11.6
27103,Nicollet County,Non-Hodgkin Lymphoma,All,4.9,*,9,"169,937",2.2,9.5
27105,Nobles County,Non-Hodgkin Lymphoma,All,9.5,,14,"108,690",5.1,16.4
27107,Norman County,Non-Hodgkin Lymphoma,All,2.4,*,2,"32,617",0.3,14.7
27109,Olmsted County,Non-Hodgkin Lymphoma,All,5.4,,51,"774,422",4,7.2
27111,Otter Tail County,Non-Hodgkin Lymphoma,All,4.4,,25,"290,878",2.9,6.9
27113,Pennington County,Non-Hodgkin Lymphoma,All,6.2,*,6,"70,936",2,14.7
27115,Pine County,Non-Hodgkin Lymphoma,All,3.1,*,7,"145,962",1.2,6.9
27117,Pipestone County,Non-Hodgkin Lymphoma,All,6.7,*,5,"45,998",2.1,17.8
27119,Polk County,Non-Hodgkin Lymphoma,All,6.6,,15,"157,541",3.6,11.3
27121,Pope County,Non-Hodgkin Lymphoma,All,4.7,*,5,"55,190",1.5,13.4
27123,Ramsey County,Non-Hodgkin Lymphoma,All,6.2,,180,"2,721,924",5.3,7.1
27125,Red Lake County,Non-Hodgkin Lymphoma,All,8.5,*,3,"20,005",1.7,31.2
27127,Redwood County,Non-Hodgkin Lymphoma,All,3.7,*,5,"76,311",1.2,10.2
27129,Renville County,Non-Hodgkin Lymphoma,All,3.1,*,4,"73,256",0.8,9.6
27131,Rice County,Non-Hodgkin Lymphoma,All,4.1,,16,"330,996",2.3,6.8
27133,Rock County,Non-Hodgkin Lymphoma,All,9,*,8,"47,087",3.8,20.1
27135,Roseau County,Non-Hodgkin Lymphoma,All,10.6,,12,"76,797",5.4,19.3
27139,Scott County,Non-Hodgkin Lymphoma,All,5.4,,31,"726,689",3.7,7.7
27141,Sherburne County,Non-Hodgkin Lymphoma,All,8.3,,30,"472,706",5.6,11.9
27143,Sibley County,Non-Hodgkin Lymphoma,All,2.6,*,3,"74,533",0.5,8.9
27137,St. Louis County,Non-Hodgkin Lymphoma,All,7.2,,102,"999,340",5.8,8.8
27145,Stearns County,Non-Hodgkin Lymphoma,All,6.4,,56,"792,969",4.8,8.4
27147,Steele County,Non-Hodgkin Lymphoma,All,3.3,*,8,"183,583",1.4,6.9
27149,Stevens County,Non-Hodgkin Lymphoma,All,6.8,*,4,"48,973",1.8,18.7
27151,Swift County,Non-Hodgkin Lymphoma,All,7.6,*,6,"46,859",2.4,19.3
27153,Todd County,Non-Hodgkin Lymphoma,All,4.4,*,9,"122,603",2,9
27155,Traverse County,Non-Hodgkin Lymphoma,All,7.4,*,2,"16,563",0.9,35
27157,Wabasha County,Non-Hodgkin Lymphoma,All,7.1,,13,"107,571",3.7,12.9
27159,Wadena County,Non-Hodgkin Lymphoma,All,8.7,*,11,"68,260",4.2,17
27161,Waseca County,Non-Hodgkin Lymphoma,All,4,*,5,"93,673",1.2,9.9
27163,Washington County,Non-Hodgkin Lymphoma,All,5.2,,72,"1,280,364",4,6.6
27165,Watonwan County,Non-Hodgkin Lymphoma,All,4.2,*,4,"54,736",1.1,12.9
27167,Wilkin County,Non-Hodgkin Lymphoma,All,1.7,*,1,"31,526",0,14.5
27169,Winona County,Non-Hodgkin Lymphoma,All,7.1,,23,"254,094",4.4,10.9
27171,Wright County,Non-Hodgkin Lymphoma,All,6.7,,40,"672,714",4.8,9.1
27173,Yellow Medicine County,Non-Hodgkin Lymphoma,All,9.6,*,8,"49,140",4.1,21
27001,Aitkin County,Non-Hodgkin Lymphoma,Female,1,*,1,"39,128",0,13.8
27003,Anoka County,Non-Hodgkin Lymphoma,Female,4.6,,44,"876,421",3.3,6.2
27005,Becker County,Non-Hodgkin Lymphoma,Female,3.1,*,5,"85,294",1,8.7
27007,Beltrami County,Non-Hodgkin Lymphoma,Female,3.9,*,6,"116,339",1.4,9.1
27009,Benton County,Non-Hodgkin Lymphoma,Female,2.2,*,4,"100,402",0.6,6.7
27011,Big Stone County,Non-Hodgkin Lymphoma,Female,1.8,*,1,"12,528",0,36
27013,Blue Earth County,Non-Hodgkin Lymphoma,Female,2.1,*,5,"165,980",0.7,5.5
27015,Brown County,Non-Hodgkin Lymphoma,Female,5.9,*,9,"63,055",2.5,13.8
27017,Carlton County,Non-Hodgkin Lymphoma,Female,3.9,*,5,"84,870",1.2,10.1
27019,Carver County,Non-Hodgkin Lymphoma,Female,2.5,*,7,"256,700",1,5.2
27021,Cass County,Non-Hodgkin Lymphoma,Female,2.4,*,3,"71,464",0.5,9.2
27023,Chippewa County,Non-Hodgkin Lymphoma,Female,12.4,*,6,"29,984",4.4,30.3
27025,Chisago County,Non-Hodgkin Lymphoma,Female,5.5,*,9,"133,632",2.5,10.7
27027,Clay County,Non-Hodgkin Lymphoma,Female,4.3,*,8,"160,868",1.8,8.9
27029,Clearwater County,Non-Hodgkin Lymphoma,Female,11.1,*,4,"21,795",3,33.3
27031,Cook County,Non-Hodgkin Lymphoma,Female,0,,0,"13,441",0,34.4
27033,Cottonwood County,Non-Hodgkin Lymphoma,Female,1,*,1,"28,371",0,14.9
27035,Crow Wing County,Non-Hodgkin Lymphoma,Female,6.6,,17,"161,278",3.7,11.2
27037,Dakota County,Non-Hodgkin Lymphoma,Female,3.6,,46,"1,069,198",2.6,4.8
27039,Dodge County,Non-Hodgkin Lymphoma,Female,7.2,*,5,"51,604",2.3,18
27041,Douglas County,Non-Hodgkin Lymphoma,Female,5.1,*,8,"93,584",2,11.4
27043,Faribault County,Non-Hodgkin Lymphoma,Female,12.2,*,10,"34,562",5.5,27
27045,Fillmore County,Non-Hodgkin Lymphoma,Female,6.1,*,6,"52,150",2.1,15.8
27047,Freeborn County,Non-Hodgkin Lymphoma,Female,3.7,*,6,"76,320",1.3,10
27049,Goodhue County,Non-Hodgkin Lymphoma,Female,5.6,,13,"116,296",2.9,10.6
27051,Grant County,Non-Hodgkin Lymphoma,Female,0,,0,"14,747",0,27.5
27053,Hennepin County,Non-Hodgkin Lymphoma,Female,4.1,,159,"3,151,007",3.4,4.8
27055,Houston County,Non-Hodgkin Lymphoma,Female,4,*,4,"46,781",1,13.6
27057,Hubbard County,Non-Hodgkin Lymphoma,Female,3,*,3,"51,923",0.6,11.9
27059,Isanti County,Non-Hodgkin Lymphoma,Female,2.5,*,3,"97,227",0.5,7.8
27061,Itasca County,Non-Hodgkin Lymphoma,Female,4,*,8,"111,792",1.7,8.8
27063,Jackson County,Non-Hodgkin Lymphoma,Female,0,,0,"24,327",0,16.3
27065,Kanabec County,Non-Hodgkin Lymphoma,Female,2.7,*,2,"39,828",0.3,13.4
27067,Kandiyohi County,Non-Hodgkin Lymphoma,Female,4.8,*,8,"106,512",2,10.3
27069,Kittson County,Non-Hodgkin Lymphoma,Female,17,*,1,"10,755",0.4,78.4
27071,Koochiching County,Non-Hodgkin Lymphoma,Female,4.9,*,3,"31,214",1,20.2
27073,Lac qui Parle County,Non-Hodgkin Lymphoma,Female,3.5,*,1,"16,692",0.1,31.2
27075,Lake County,Non-Hodgkin Lymphoma,Female,2.7,*,2,"25,827",0.3,19.6
27077,Lake of the Woods County,Non-Hodgkin Lymphoma,Female,0,,0,"9,066",0,48.1
27079,Le Sueur County,Non-Hodgkin Lymphoma,Female,1.1,*,1,"69,999",0,7
27081,Lincoln County,Non-Hodgkin Lymphoma,Female,3.1,*,1,"13,946",0.1,33.1
27083,Lyon County,Non-Hodgkin Lymphoma,Female,3.9,*,4,"64,892",0.9,11.7
27087,Mahnomen County,Non-Hodgkin Lymphoma,Female,0,,0,"13,651",0,28.3
27089,Marshall County,Non-Hodgkin Lymphoma,Female,0,,0,"23,125",0,17.1
27091,Martin County,Non-Hodgkin Lymphoma,Female,0.5,*,1,"50,054",0,8.6
27085,McLeod County,Non-Hodgkin Lymphoma,Female,4.1,*,7,"89,606",1.6,9.7
27093,Meeker County,Non-Hodgkin Lymphoma,Female,2.7,*,3,"56,668",0.5,10.5
27095,Mille Lacs County,Non-Hodgkin Lymphoma,Female,5.9,*,6,"64,283",2.2,14.2
27097,Morrison County,Non-Hodgkin Lymphoma,Female,2.4,*,4,"81,746",0.6,7.8
27099,Mower County,Non-Hodgkin Lymphoma,Female,4.1,*,8,"99,184",1.7,9.4
27101,Murray County,Non-Hodgkin Lymphoma,Female,0,,0,"20,794",0,20
27103,Nicollet County,Non-Hodgkin Lymphoma,Female,2.2,*,2,"84,318",0.3,8.3
27105,Nobles County,Non-Hodgkin Lymphoma,Female,7.1,*,6,"52,684",2.3,17.6
27107,Norman County,Non-Hodgkin Lymphoma,Female,3.7,*,2,"16,215",0.4,27.9
27109,Olmsted County,Non-Hodgkin Lymphoma,Female,4.1,,23,"396,367",2.6,6.3
27111,Otter Tail County,Non-Hodgkin Lymphoma,Female,1.8,*,6,"144,462",0.6,5.1
27113,Pennington County,Non-Hodgkin Lymphoma,Female,9.2,*,5,"35,646",2.3,25.2
27115,Pine County,Non-Hodgkin Lymphoma,Female,0,,0,"67,827",0,6
27117,Pipestone County,Non-Hodgkin Lymphoma,Female,2.8,*,1,"23,530",0.1,20.9
27119,Polk County,Non-Hodgkin Lymphoma,Female,4.7,*,6,"78,361",1.6,11.6
27121,Pope County,Non-Hodgkin Lymphoma,Female,4.8,*,3,"26,991",1,21.1
27123,Ramsey County,Non-Hodgkin Lymphoma,Female,4.2,,74,"1,395,268",3.2,5.3
27125,Red Lake County,Non-Hodgkin Lymphoma,Female,6.7,*,1,"9,839",0.2,50.2
27127,Redwood County,Non-Hodgkin Lymphoma,Female,2.3,*,2,"38,226",0.2,13.2
27129,Renville County,Non-Hodgkin Lymphoma,Female,3.9,*,2,"36,057",0.5,16.6
27131,Rice County,Non-Hodgkin Lymphoma,Female,3.2,*,7,"162,226",1.3,7
27133,Rock County,Non-Hodgkin Lymphoma,Female,11.7,*,6,"23,883",4,31.5
27135,Roseau County,Non-Hodgkin Lymphoma,Female,6.3,*,5,"37,319",2,18.5
27139,Scott County,Non-Hodgkin Lymphoma,Female,4.1,,13,"364,400",2.2,7.1
27141,Sherburne County,Non-Hodgkin Lymphoma,Female,6,,12,"230,437",3,10.5
27143,Sibley County,Non-Hodgkin Lymphoma,Female,1.6,*,1,"36,894",0,12.8
27137,St. Louis County,Non-Hodgkin Lymphoma,Female,5.7,,47,"498,004",4.1,7.7
27145,Stearns County,Non-Hodgkin Lymphoma,Female,4.7,,23,"393,447",2.9,7.1
27147,Steele County,Non-Hodgkin Lymphoma,Female,2.5,*,3,"92,269",0.5,7.9
27149,Stevens County,Non-Hodgkin Lymphoma,Female,6.6,*,2,"24,481",0.8,27.4
27151,Swift County,Non-Hodgkin Lymphoma,Female,2.4,*,2,"23,255",0.3,19.3
27153,Todd County,Non-Hodgkin Lymphoma,Female,1.8,*,2,"59,573",0.2,9
27155,Traverse County,Non-Hodgkin Lymphoma,Female,14.8,*,2,"8,215",1.8,71.9
27157,Wabasha County,Non-Hodgkin Lymphoma,Female,9.7,*,10,"53,803",4.5,20.1
27159,Wadena County,Non-Hodgkin Lymphoma,Female,5.9,*,5,"34,359",1.8,18.8
27161,Waseca County,Non-Hodgkin Lymphoma,Female,3.4,*,2,"48,819",0.4,13.2
27163,Washington County,Non-Hodgkin Lymphoma,Female,4,,30,"647,259",2.7,5.7
27165,Watonwan County,Non-Hodgkin Lymphoma,Female,5.1,*,3,"27,528",0.9,20.8
27167,Wilkin County,Non-Hodgkin Lymphoma,Female,0,,0,"15,202",0,25.5
27169,Winona County,Non-Hodgkin Lymphoma,Female,5.7,*,11,"128,066",2.8,11
27171,Wright County,Non-Hodgkin Lymphoma,Female,4.9,,16,"333,313",2.8,8
27173,Yellow Medicine County,Non-Hodgkin Lymphoma,Female,7.7,*,3,"24,379",1.6,26.9
27001,Aitkin County,Non-Hodgkin Lymphoma,Male,4.4,*,4,"40,009",1.2,17.2
27003,Anoka County,Non-Hodgkin Lymphoma,Male,6.7,,51,"876,776",4.9,8.8
27005,Becker County,Non-Hodgkin Lymphoma,Male,7.8,*,9,"84,842",3.5,15.5
27007,Beltrami County,Non-Hodgkin Lymphoma,Male,6.7,*,9,"115,769",3,13
27009,Benton County,Non-Hodgkin Lymphoma,Male,8,*,8,"100,455",3.3,16
27011,Big Stone County,Non-Hodgkin Lymphoma,Male,3.8,*,1,"12,411",0.1,38
27013,Blue Earth County,Non-Hodgkin Lymphoma,Male,8.8,,14,"168,321",4.8,15
27015,Brown County,Non-Hodgkin Lymphoma,Male,7.2,*,7,"62,725",2.9,16.2
27017,Carlton County,Non-Hodgkin Lymphoma,Male,10.5,*,11,"93,307",5.2,19.2
27019,Carver County,Non-Hodgkin Lymphoma,Male,5.7,,12,"253,152",2.8,10.1
27021,Cass County,Non-Hodgkin Lymphoma,Male,14,,17,"74,621",7.7,24.2
27023,Chippewa County,Non-Hodgkin Lymphoma,Male,8.4,*,4,"29,703",2.3,24.8
27025,Chisago County,Non-Hodgkin Lymphoma,Male,7.5,*,11,"142,936",3.7,13.7
27027,Clay County,Non-Hodgkin Lymphoma,Male,10.2,,15,"156,821",5.7,16.9
27029,Clearwater County,Non-Hodgkin Lymphoma,Male,2.5,*,1,"22,337",0.1,20.4
27031,Cook County,Non-Hodgkin Lymphoma,Male,11.3,*,2,"13,396",1.4,49.8
27033,Cottonwood County,Non-Hodgkin Lymphoma,Male,7.3,*,3,"28,211",1.5,24.3
27035,Crow Wing County,Non-Hodgkin Lymphoma,Male,6.7,,17,"160,206",3.9,11.2
27037,Dakota County,Non-Hodgkin Lymphoma,Male,8.2,,78,"1,039,595",6.4,10.3
27039,Dodge County,Non-Hodgkin Lymphoma,Male,6.5,*,3,"51,859",1.3,18.5
27041,Douglas County,Non-Hodgkin Lymphoma,Male,8.6,,13,"93,978",4.6,15.5
27043,Faribault County,Non-Hodgkin Lymphoma,Male,6.7,*,3,"34,449",1.3,21.6
27045,Fillmore County,Non-Hodgkin Lymphoma,Male,8.3,*,6,"52,609",3,19.2
27047,Freeborn County,Non-Hodgkin Lymphoma,Male,4.4,*,5,"76,161",1.4,11.4
27049,Goodhue County,Non-Hodgkin Lymphoma,Male,9.1,,13,"115,121",4.7,16.2
27051,Grant County,Non-Hodgkin Lymphoma,Male,24.8,*,5,"14,903",6.9,64.8
27053,Hennepin County,Non-Hodgkin Lymphoma,Male,8.1,,226,"3,079,931",7.1,9.3
27055,Houston County,Non-Hodgkin Lymphoma,Male,4.6,*,3,"46,634",0.9,15.3
27057,Hubbard County,Non-Hodgkin Lymphoma,Male,5.2,*,5,"53,374",1.7,14.6
27059,Isanti County,Non-Hodgkin Lymphoma,Male,6.4,*,7,"99,647",2.5,13.6
27061,Itasca County,Non-Hodgkin Lymphoma,Male,9.4,,16,"114,108",5.3,15.9
27063,Jackson County,Non-Hodgkin Lymphoma,Male,12.1,*,5,"25,366",3.8,32.2
27065,Kanabec County,Non-Hodgkin Lymphoma,Male,14.8,*,7,"40,677",5.5,32.3
27067,Kandiyohi County,Non-Hodgkin Lymphoma,Male,8.9,,12,"107,532",4.6,16
27069,Kittson County,Non-Hodgkin Lymphoma,Male,0,,0,"10,801",0,38
27071,Koochiching County,Non-Hodgkin Lymphoma,Male,14.9,*,6,"31,302",5,35.7
27073,Lac qui Parle County,Non-Hodgkin Lymphoma,Male,0,,0,"16,881",0,25
27075,Lake County,Non-Hodgkin Lymphoma,Male,14.6,*,7,"26,929",5.9,34.6
27077,Lake of the Woods County,Non-Hodgkin Lymphoma,Male,6.8,*,1,"9,783",0.2,54.1
27079,Le Sueur County,Non-Hodgkin Lymphoma,Male,9.7,*,8,"71,147",4.1,19.8
27081,Lincoln County,Non-Hodgkin Lymphoma,Male,0,,0,"14,398",0,27.1
27083,Lyon County,Non-Hodgkin Lymphoma,Male,9.5,*,6,"64,143",3.4,20.7
27087,Mahnomen County,Non-Hodgkin Lymphoma,Male,6.9,*,1,"13,844",0.2,40.7
27089,Marshall County,Non-Hodgkin Lymphoma,Male,4.6,*,2,"23,731",0.6,22.4
27091,Martin County,Non-Hodgkin Lymphoma,Male,14.6,,12,"49,187",7.4,27.2
27085,McLeod County,Non-Hodgkin Lymphoma,Male,6.2,*,7,"89,432",2.5,13.2
27093,Meeker County,Non-Hodgkin Lymphoma,Male,10.5,*,7,"58,786",3.9,22.8
27095,Mille Lacs County,Non-Hodgkin Lymphoma,Male,7.6,*,6,"64,867",2.7,17.2
27097,Morrison County,Non-Hodgkin Lymphoma,Male,13.7,,15,"83,433",7.6,23.3
27099,Mower County,Non-Hodgkin Lymphoma,Male,5.6,*,7,"99,819",2.2,11.9
27101,Murray County,Non-Hodgkin Lymphoma,Male,2.7,*,1,"20,682",0.1,23
27103,Nicollet County,Non-Hodgkin Lymphoma,Male,8,*,7,"85,619",3.1,16.8
27105,Nobles County,Non-Hodgkin Lymphoma,Male,12.7,*,8,"56,006",5.5,25.5
27107,Norman County,Non-Hodgkin Lymphoma,Male,0,,0,"16,402",0,23.6
27109,Olmsted County,Non-Hodgkin Lymphoma,Male,7.1,,28,"378,055",4.7,10.3
27111,Otter Tail County,Non-Hodgkin Lymphoma,Male,7.4,,19,"146,416",4.5,12.2
27113,Pennington County,Non-Hodgkin Lymphoma,Male,2.4,*,1,"35,290",0.1,14.7
27115,Pine County,Non-Hodgkin Lymphoma,Male,6.3,*,7,"78,135",2.5,14
27117,Pipestone County,Non-Hodgkin Lymphoma,Male,12.2,*,4,"22,468",3.2,34.9
27119,Polk County,Non-Hodgkin Lymphoma,Male,9.4,*,9,"79,180",4.3,18.4
27121,Pope County,Non-Hodgkin Lymphoma,Male,4.5,*,2,"28,199",0.5,20.4
27123,Ramsey County,Non-Hodgkin Lymphoma,Male,9,,106,"1,326,656",7.4,11
27125,Red Lake County,Non-Hodgkin Lymphoma,Male,10.9,*,2,"10,166",1.3,53.2
27127,Redwood County,Non-Hodgkin Lymphoma,Male,5.5,*,3,"38,085",1.1,18.2
27129,Renville County,Non-Hodgkin Lymphoma,Male,3.3,*,2,"37,199",0.4,14.9
27131,Rice County,Non-Hodgkin Lymphoma,Male,4.9,*,9,"168,770",2.2,9.5
27133,Rock County,Non-Hodgkin Lymphoma,Male,5.3,*,2,"23,204",0.6,24.1
27135,Roseau County,Non-Hodgkin Lymphoma,Male,14,*,7,"39,478",5.4,30.5
27139,Scott County,Non-Hodgkin Lymphoma,Male,7.2,,18,"362,289",4.2,11.4
27141,Sherburne County,Non-Hodgkin Lymphoma,Male,11.2,,18,"242,269",6.5,17.6
27143,Sibley County,Non-Hodgkin Lymphoma,Male,3.3,*,2,"37,639",0.4,14.9
27137,St. Louis County,Non-Hodgkin Lymphoma,Male,9,,55,"501,336",6.8,11.9
27145,Stearns County,Non-Hodgkin Lymphoma,Male,8.4,,33,"399,522",5.8,11.8
27147,Steele County,Non-Hodgkin Lymphoma,Male,4.5,*,5,"91,314",1.4,11
27149,Stevens County,Non-Hodgkin Lymphoma,Male,7,*,2,"24,492",0.8,27.7
27151,Swift County,Non-Hodgkin Lymphoma,Male,13.4,*,4,"23,604",3.5,36.9
