FIPS,County,Site,Sex,Rate,Unstable Rate,Count,Pop,Lower CI,Upper CI
27049,Goodhue County,Non-Hodgkin lymphoma,Female,22.3,,40,"116,296",15.6,31.3
27051,Grant County,Non-Hodgkin lymphoma,Female,4.1,*,1,"14,747",0.1,33.2
27053,Hennepin County,Non-Hodgkin lymphoma,Female,17.3,,632,"3,151,007",15.9,18.7
27055,Houston County,Non-Hodgkin lymphoma,Female,14.9,,12,"46,781",7.6,28.2
27057,Hubbard County,Non-Hodgkin lymphoma,Female,10.4,*,10,"51,923",5,21.4
27059,Isanti County,Non-Hodgkin lymphoma,Female,16.2,,21,"97,227",9.9,25.3
27061,Itasca County,Non-Hodgkin lymphoma,Female,16.6,,29,"111,792",10.6,25.1
27063,Jackson County,Non-Hodgkin lymphoma,Female,11.1,*,5,"24,327",3.5,31.1
27065,Kanabec County,Non-Hodgkin lymphoma,Female,11.7,*,8,"39,828",4.9,25.8
27067,Kandiyohi County,Non-Hodgkin lymphoma,Female,20.9,,33,"106,512",14,30.3
27069,Kittson County,Non-Hodgkin lymphoma,Female,57.2,*,9,"10,755",22.2,123.7
27071,Koochiching County,Non-Hodgkin lymphoma,Female,18.7,*,11,"31,214",9.1,37.8
27073,Lac qui Parle County,Non-Hodgkin lymphoma,Female,20.2,*,6,"16,692",7.4,52.4
27075,Lake County,Non-Hodgkin lymphoma,Female,22.1,,12,"25,827",11.3,44.1
27077,Lake of the Woods County,Non-Hodgkin lymphoma,Female,23.3,*,2,"9,066",2.1,90.7
27079,Le Sueur County,Non-Hodgkin lymphoma,Female,11.8,*,10,"69,999",5.5,22.4
27081,Lincoln County,Non-Hodgkin lymphoma,Female,12.4,*,4,"13,946",3.4,44.2
27083,Lyon County,Non-Hodgkin lymphoma,Female,21.1,,18,"64,892",12.3,34.3
27087,Mahnomen County,Non-Hodgkin lymphoma,Female,9.2,*,2,"13,651",1,41.6
27089,Marshall County,Non-Hodgkin lymphoma,Female,5.4,*,2,"23,125",0.7,24.7
27091,Martin County,Non-Hodgkin lymphoma,Female,11,*,9,"50,054",4.3,24.2
27085,McLeod County,Non-Hodgkin lymphoma,Female,15.2,,20,"89,606",9,24.5
27093,Meeker County,Non-Hodgkin lymphoma,Female,16.4,,13,"56,668",8.4,29.6
27095,Mille Lacs County,Non-Hodgkin lymphoma,Female,13.5,,13,"64,283",7.2,24.1
27097,Morrison County,Non-Hodgkin lymphoma,Female,16,,21,"81,746",9.7,25.5
27099,Mower County,Non-Hodgkin lymphoma,Female,12.9,,20,"99,184",7.7,20.8
27101,Murray County,Non-Hodgkin lymphoma,Female,2.3,*,1,"20,794",0.1,22.7
27103,Nicollet County,Non-Hodgkin lymphoma,Female,17.5,,19,"84,318",10.4,28
27105,Nobles County,Non-Hodgkin lymphoma,Female,24.4,,14,"52,684",12.9,41.9
27107,Norman County,Non-Hodgkin lymphoma,Female,16.2,*,5,"16,215",4.8,46.2
27109,Olmsted County,Non-Hodgkin lymphoma,Female,20.2,,96,"396,367",16.2,24.8
27111,Otter Tail County,Non-Hodgkin lymphoma,Female,12.2,,29,"144,462",7.8,18.4
27113,Pennington County,Non-Hodgkin lymphoma,Female,15.1,*,6,"35,646",5.1,34.6
27115,Pine County,Non-Hodgkin lymphoma,Female,13.2,,14,"67,827",6.9,23.8
27117,Pipestone County,Non-Hodgkin lymphoma,Female,12.9,*,5,"23,530",4.1,34.5
27119,Polk County,Non-Hodgkin lymphoma,Female,19.5,,21,"78,361",11.6,31.1
27121,Pope County,Non-Hodgkin lymphoma,Female,18.5,*,10,"26,991",8.8,38.7
27123,Ramsey County,Non-Hodgkin lymphoma,Female,17.8,,293,"1,395,268",15.8,20.1
27125,Red Lake County,Non-Hodgkin lymphoma,Female,20.1,*,2,"9,839",2,76.4
27127,Redwood County,Non-Hodgkin lymphoma,Female,17.6,*,11,"38,226",8.4,34.1
27129,Renville County,Non-Hodgkin lymphoma,Female,14.1,*,8,"36,057",6,30.3
27131,Rice County,Non-Hodgkin lymphoma,Female,13.6,,27,"162,226",8.8,20.1
27133,Rock County,Non-Hodgkin lymphoma,Female,28.8,*,10,"23,883",12.6,57.7
27135,Roseau County,Non-Hodgkin lymphoma,Female,30.9,,16,"37,319",17.1,52.5
27139,Scott County,Non-Hodgkin lymphoma,Female,22.3,,76,"364,400",17.4,28
27141,Sherburne County,Non-Hodgkin lymphoma,Female,15.7,,36,"230,437",10.9,21.9
27143,Sibley County,Non-Hodgkin lymphoma,Female,19.8,*,11,"36,894",9.7,37.4
27137,St. Louis County,Non-Hodgkin lymphoma,Female,23.8,,170,"498,004",20.2,27.9
27145,Stearns County,Non-Hodgkin lymphoma,Female,18.2,,87,"393,447",14.5,22.6
27147,Steele County,Non-Hodgkin lymphoma,Female,21,,26,"92,269",13.5,31.4
27149,Stevens County,Non-Hodgkin lymphoma,Female,29.4,*,8,"24,481",11.6,61.6
27151,Swift County,Non-Hodgkin lymphoma,Female,22.6,*,9,"23,255",9.2,48.8
27153,Todd County,Non-Hodgkin lymphoma,Female,16.8,,17,"59,573",9.7,28.3
27155,Traverse County,Non-Hodgkin lymphoma,Female,41,*,2,"8,215",5,133.5
27157,Wabasha County,Non-Hodgkin lymphoma,Female,31.6,,25,"53,803",19.5,49.1
27159,Wadena County,Non-Hodgkin lymphoma,Female,14,*,9,"34,359",6.2,29.9
27161,Waseca County,Non-Hodgkin lymphoma,Female,16,*,10,"48,819",7.5,30.5
27163,Washington County,Non-Hodgkin lymphoma,Female,16.7,,128,"647,259",13.9,20
27165,Watonwan County,Non-Hodgkin lymphoma,Female,21.6,*,8,"27,528",8.8,45.4
27167,Wilkin County,Non-Hodgkin lymphoma,Female,17.3,*,3,"15,202",3,54.8
27169,Winona County,Non-Hodgkin lymphoma,Female,18.4,,31,"128,066",12.3,26.9
27171,Wright County,Non-Hodgkin lymphoma,Female,17.4,,61,"333,313",13.3,22.5
27173,Yellow Medicine County,Non-Hodgkin lymphoma,Female,23.8,*,8,"24,379",9.7,50.6
27001,Aitkin County,Non-Hodgkin lymphoma,Male,13.5,*,12,"40,009",6.6,28.6
27003,Anoka County,Non-Hodgkin lymphoma,Male,27.5,,249,"876,776",24,31.3
27005,Becker County,Non-Hodgkin lymphoma,Male,19.9,,24,"84,842",12.4,30.8
27007,Beltrami County,Non-Hodgkin lymphoma,Male,26.2,,32,"115,769",17.6,37.5
27009,Benton County,Non-Hodgkin lymphoma,Male,25.9,,28,"100,455",17,37.9
27011,Big Stone County,Non-Hodgkin lymphoma,Male,12.9,*,3,"12,411",2.6,50.1
27013,Blue Earth County,Non-Hodgkin lymphoma,Male,29,,47,"168,321",21.1,39
27015,Brown County,Non-Hodgkin lymphoma,Male,29.1,,27,"62,725",18.9,43.5
27017,Carlton County,Non-Hodgkin lymphoma,Male,25.8,,29,"93,307",17.1,37.7
27019,Carver County,Non-Hodgkin lymphoma,Male,27.9,,62,"253,152",21.1,36.2
27021,Cass County,Non-Hodgkin lymphoma,Male,25.5,,36,"74,621",17.6,36.7
27023,Chippewa County,Non-Hodgkin lymphoma,Male,32.5,,13,"29,703",16.4,58.5
27025,Chisago County,Non-Hodgkin lymphoma,Male,26.9,,41,"142,936",19.1,36.9
27027,Clay County,Non-Hodgkin lymphoma,Male,24.3,,37,"156,821",16.9,33.6
27029,Clearwater County,Non-Hodgkin lymphoma,Male,22.5,*,8,"22,337",9.7,47.9
27031,Cook County,Non-Hodgkin lymphoma,Male,50.5,*,11,"13,396",23,102.2
27033,Cottonwood County,Non-Hodgkin lymphoma,Male,24.8,*,9,"28,211",10.8,49.7
27035,Crow Wing County,Non-Hodgkin lymphoma,Male,28.5,,65,"160,206",21.7,37
27037,Dakota County,Non-Hodgkin lymphoma,Male,27.7,,290,"1,039,595",24.5,31.2
27039,Dodge County,Non-Hodgkin lymphoma,Male,19.5,*,11,"51,859",9.6,35.6
27041,Douglas County,Non-Hodgkin lymphoma,Male,30.2,,42,"93,978",21.4,41.9
27043,Faribault County,Non-Hodgkin lymphoma,Male,22.5,*,10,"34,449",9.9,44.3
27045,Fillmore County,Non-Hodgkin lymphoma,Male,26,,20,"52,609",15.8,41.4
27047,Freeborn County,Non-Hodgkin lymphoma,Male,27.9,,28,"76,161",18,41.6
27049,Goodhue County,Non-Hodgkin lymphoma,Male,30.1,,43,"115,121",21.4,41.3
27051,Grant County,Non-Hodgkin lymphoma,Male,32.5,*,7,"14,903",11.7,74.1
27053,Hennepin County,Non-Hodgkin lymphoma,Male,27.3,,834,"3,079,931",25.4,29.3
27055,Houston County,Non-Hodgkin lymphoma,Male,26.7,,16,"46,634",14.9,44.8
27057,Hubbard County,Non-Hodgkin lymphoma,Male,27.9,,22,"53,374",16.8,44.4
27059,Isanti County,Non-Hodgkin lymphoma,Male,20.7,,23,"99,647",13,31.5
27061,Itasca County,Non-Hodgkin lymphoma,Male,24.7,,42,"114,108",17.4,34.4
27063,Jackson County,Non-Hodgkin lymphoma,Male,32.7,*,10,"25,366",14.7,63.4
27065,Kanabec County,Non-Hodgkin lymphoma,Male,35.2,,20,"40,677",20.9,56.7
27067,Kandiyohi County,Non-Hodgkin lymphoma,Male,31.6,,43,"107,532",22.7,43
27069,Kittson County,Non-Hodgkin lymphoma,Male,9.3,*,2,"10,801",1.1,49.6
27071,Koochiching County,Non-Hodgkin lymphoma,Male,21.4,*,11,"31,302",9.7,43.1
27073,Lac qui Parle County,Non-Hodgkin lymphoma,Male,14.4,*,5,"16,881",4.5,43
27075,Lake County,Non-Hodgkin lymphoma,Male,34,,16,"26,929",18.5,60.1
27077,Lake of the Woods County,Non-Hodgkin lymphoma,Male,55.1,*,8,"9,783",21.3,123
27079,Le Sueur County,Non-Hodgkin lymphoma,Male,19.7,,18,"71,147",11.3,32.2
27081,Lincoln County,Non-Hodgkin lymphoma,Male,38.3,*,9,"14,398",17.3,78.8
27083,Lyon County,Non-Hodgkin lymphoma,Male,19.5,,14,"64,143",10.5,33.3
27087,Mahnomen County,Non-Hodgkin lymphoma,Male,19,*,3,"13,844",3.9,58.6
27089,Marshall County,Non-Hodgkin lymphoma,Male,24.8,*,7,"23,731",9,54.5
27091,Martin County,Non-Hodgkin lymphoma,Male,31.2,,26,"49,187",20.2,47.3
27085,McLeod County,Non-Hodgkin lymphoma,Male,23.6,,27,"89,432",15.5,34.8
27093,Meeker County,Non-Hodgkin lymphoma,Male,35.1,,27,"58,786",22.6,52.5
27095,Mille Lacs County,Non-Hodgkin lymphoma,Male,26.2,,21,"64,867",16,40.9
27097,Morrison County,Non-Hodgkin lymphoma,Male,35.9,,39,"83,433",25.2,50
27099,Mower County,Non-Hodgkin lymphoma,Male,28.7,,33,"99,819",19.6,40.8
27101,Murray County,Non-Hodgkin lymphoma,Male,20.5,*,8,"20,682",8.8,46.1
27103,Nicollet County,Non-Hodgkin lymphoma,Male,21.3,,18,"85,619",12.4,33.9
27105,Nobles County,Non-Hodgkin lymphoma,Male,13.6,*,9,"56,006",6.1,26.6
27107,Norman County,Non-Hodgkin lymphoma,Male,33.8,*,8,"16,402",13.8,72
27109,Olmsted County,Non-Hodgkin lymphoma,Male,31.3,,128,"378,055",26,37.4
27111,Otter Tail County,Non-Hodgkin lymphoma,Male,28.7,,69,"146,416",22,37.1
27113,Pennington County,Non-Hodgkin lymphoma,Male,18.9,*,8,"35,290",7.8,38.7
27115,Pine County,Non-Hodgkin lymphoma,Male,25.1,,26,"78,135",16.1,37.8
27117,Pipestone County,Non-Hodgkin lymphoma,Male,33.9,*,10,"22,468",15.7,65.3
27119,Polk County,Non-Hodgkin lymphoma,Male,41.7,,37,"79,180",29,58.2
27121,Pope County,Non-Hodgkin lymphoma,Male,22.2,*,10,"28,199",10.4,44.2
27123,Ramsey County,Non-Hodgkin lymphoma,Male,30,,385,"1,326,656",27,33.2
27125,Red Lake County,Non-Hodgkin lymphoma,Male,26.1,*,4,"10,166",6.9,76
27127,Redwood County,Non-Hodgkin lymphoma,Male,22.2,*,11,"38,085",10.7,41.6
27129,Renville County,Non-Hodgkin lymphoma,Male,35,,16,"37,199",19.4,58.9
27131,Rice County,Non-Hodgkin lymphoma,Male,25.3,,45,"168,770",18.4,34.1
27133,Rock County,Non-Hodgkin lymphoma,Male,15.3,*,5,"23,204",4.9,38.8
27135,Roseau County,Non-Hodgkin lymphoma,Male,14.3,*,8,"39,478",6,30.1
27139,Scott County,Non-Hodgkin lymphoma,Male,23.8,,76,"362,289",18.5,30.2
27141,Sherburne County,Non-Hodgkin lymphoma,Male,23.1,,48,"242,269",16.8,31
27143,Sibley County,Non-Hodgkin lymphoma,Male,27.7,,14,"37,639",15,48.1
27137,St. Louis County,Non-Hodgkin lymphoma,Male,26.9,,172,"501,336",22.9,31.4
27145,Stearns County,Non-Hodgkin lymphoma,Male,32.3,,130,"399,522",26.9,38.5
27147,Steele County,Non-Hodgkin lymphoma,Male,23.7,,26,"91,314",15.3,35.3
27149,Stevens County,Non-Hodgkin lymphoma,Male,19.4,*,6,"24,492",6.9,44.8
27151,Swift County,Non-Hodgkin lymphoma,Male,58.9,,17,"23,604",33.7,96.7
27153,Todd County,Non-Hodgkin lymphoma,Male,23.8,,22,"63,030",14.7,37.2
27155,Traverse County,Non-Hodgkin lymphoma,Male,38.2,*,5,"8,348",12.3,100.6
27157,Wabasha County,Non-Hodgkin lymphoma,Male,25.1,,20,"53,768",15.3,40
27159,Wadena County,Non-Hodgkin lymphoma,Male,35.7,,16,"33,901",19.9,60
27161,Waseca County,Non-Hodgkin lymphoma,Male,26.3,,15,"44,854",14.4,44.7
27163,Washington County,Non-Hodgkin lymphoma,Male,31.9,,216,"633,105",27.6,36.6
27165,Watonwan County,Non-Hodgkin lymphoma,Male,24.9,*,9,"27,208",11.2,49.3
27167,Wilkin County,Non-Hodgkin lymphoma,Male,12.5,*,3,"16,324",2.5,42.2
27169,Winona County,Non-Hodgkin lymphoma,Male,30,,40,"126,028",21,41.5
27171,Wright County,Non-Hodgkin lymphoma,Male,27.8,,84,"339,401",22,34.6
27173,Yellow Medicine County,Non-Hodgkin lymphoma,Male,31.7,*,11,"24,761",15.5,59.7
27001,Aitkin County,Oral and pharyngeal,All,21.3,,33,"79,137",13.8,32.6
27003,Anoka County,Oral and pharyngeal,All,13.1,,272,"1,753,197",11.5,14.8
27005,Becker County,Oral and pharyngeal,All,13,,34,"170,136",8.9,18.6
27007,Beltrami County,Oral and pharyngeal,All,16.1,,44,"232,108",11.6,21.8
27009,Benton County,Oral and pharyngeal,All,15.2,,32,"200,857",10.3,21.7
27011,Big Stone County,Oral and pharyngeal,All,5.1,*,2,"24,939",0.4,24.8
27013,Blue Earth County,Oral and pharyngeal,All,11.2,,40,"334,301",7.8,15.5
27015,Brown County,Oral and pharyngeal,All,16.3,,27,"125,780",10.4,24.5
27017,Carlton County,Oral and pharyngeal,All,13.4,,32,"178,177",9,19.2
27019,Carver County,Oral and pharyngeal,All,13.1,,71,"509,852",10.2,16.7
27021,Cass County,Oral and pharyngeal,All,13.9,,37,"146,085",9.6,20
27023,Chippewa County,Oral and pharyngeal,All,6.7,*,6,"59,687",2.5,15.9
27025,Chisago County,Oral and pharyngeal,All,15.4,,53,"276,568",11.4,20.4
27027,Clay County,Oral and pharyngeal,All,16.3,,54,"317,689",12.2,21.4
27029,Clearwater County,Oral and pharyngeal,All,11.3,*,8,"44,132",4.9,24.2
27031,Cook County,Oral and pharyngeal,All,19.1,*,9,"26,837",8,42.1
27033,Cottonwood County,Oral and pharyngeal,All,14.7,*,12,"56,582",7,27.8
27035,Crow Wing County,Oral and pharyngeal,All,13.5,,67,"321,484",10.3,17.6
27037,Dakota County,Oral and pharyngeal,All,12.6,,319,"2,108,793",11.3,14.2
27039,Dodge County,Oral and pharyngeal,All,13.1,,16,"103,463",7.4,21.6
27041,Douglas County,Oral and pharyngeal,All,9.1,,29,"187,562",6,13.7
27043,Faribault County,Oral and pharyngeal,All,19.8,,19,"69,011",11.3,32.6
27045,Fillmore County,Oral and pharyngeal,All,12.1,,20,"104,759",7.2,19.6
27047,Freeborn County,Oral and pharyngeal,All,12.2,,26,"152,481",7.7,18.6
27049,Goodhue County,Oral and pharyngeal,All,12.9,,42,"231,417",9.2,17.9
27051,Grant County,Oral and pharyngeal,All,25.3,*,9,"29,650",10.6,51.1
27053,Hennepin County,Oral and pharyngeal,All,12,,853,"6,230,938",11.2,12.9
27055,Houston County,Oral and pharyngeal,All,13.7,,21,"93,415",8.4,21.9
27057,Hubbard County,Oral and pharyngeal,All,17.1,,32,"105,297",11.4,25.2
27059,Isanti County,Oral and pharyngeal,All,17.9,,44,"196,874",12.9,24.4
27061,Itasca County,Oral and pharyngeal,All,12.9,,43,"225,900",9,18
27063,Jackson County,Oral and pharyngeal,All,15.3,*,11,"49,693",7.4,28.9
27065,Kanabec County,Oral and pharyngeal,All,20.6,,24,"80,505",12.7,32
27067,Kandiyohi County,Oral and pharyngeal,All,8.5,,24,"214,044",5.3,13
27069,Kittson County,Oral and pharyngeal,All,8.6,*,2,"21,556",0.8,34
27071,Koochiching County,Oral and pharyngeal,All,10.5,,13,"62,516",5.5,20.1
27073,Lac qui Parle County,Oral and pharyngeal,All,11,*,6,"33,573",3.8,27.9
27075,Lake County,Oral and pharyngeal,All,13.8,*,12,"52,756",6.6,26.8
27077,Lake of the Woods County,Oral and pharyngeal,All,13,*,4,"18,849",3.4,40.6
27079,Le Sueur County,Oral and pharyngeal,All,13.3,,27,"141,146",8.7,19.8
27081,Lincoln County,Oral and pharyngeal,All,22.6,*,11,"28,344",10.9,44.3
27083,Lyon County,Oral and pharyngeal,All,9.4,,13,"129,035",4.9,16.5
27087,Mahnomen County,Oral and pharyngeal,All,25.1,*,9,"27,495",11.3,49.8
27089,Marshall County,Oral and pharyngeal,All,14.3,*,10,"46,856",6.7,28.2
27091,Martin County,Oral and pharyngeal,All,12.6,,19,"99,241",7.3,20.8
27085,McLeod County,Oral and pharyngeal,All,12.4,,31,"179,038",8.3,17.9
27093,Meeker County,Oral and pharyngeal,All,8.9,,16,"115,454",5,15.1
27095,Mille Lacs County,Oral and pharyngeal,All,15.3,,27,"129,150",10,22.8
27097,Morrison County,Oral and pharyngeal,All,10.6,,24,"165,179",6.7,16.3
27099,Mower County,Oral and pharyngeal,All,13.6,,34,"199,003",9.3,19.2
27101,Murray County,Oral and pharyngeal,All,18.6,,13,"41,476",9.6,34.6
27103,Nicollet County,Oral and pharyngeal,All,7,,13,"169,937",3.7,12.2
27105,Nobles County,Oral and pharyngeal,All,13.4,,18,"108,690",7.9,21.5
27107,Norman County,Oral and pharyngeal,All,21.1,*,11,"32,617",10.3,40.3
27109,Olmsted County,Oral and pharyngeal,All,13.8,,129,"774,422",11.5,16.5
27111,Otter Tail County,Oral and pharyngeal,All,11.6,,50,"290,878",8.4,15.7
27113,Pennington County,Oral and pharyngeal,All,25.2,,21,"70,936",15.2,39.5
27115,Pine County,Oral and pharyngeal,All,17.5,,35,"145,962",11.9,25.1
27117,Pipestone County,Oral and pharyngeal,All,13.2,*,6,"45,998",4.2,30.1
27119,Polk County,Oral and pharyngeal,All,10,,21,"157,541",6.1,15.6
27121,Pope County,Oral and pharyngeal,All,3.1,*,3,"55,190",0.6,11.5
27123,Ramsey County,Oral and pharyngeal,All,12.6,,379,"2,721,924",11.3,14
27125,Red Lake County,Oral and pharyngeal,All,21.3,*,6,"20,005",7.7,50.1
27127,Redwood County,Oral and pharyngeal,All,10.3,*,11,"76,311",5,19.5
27129,Renville County,Oral and pharyngeal,All,13.9,,13,"73,256",7,24.9
27131,Rice County,Oral and pharyngeal,All,13.5,,54,"330,996",10.1,17.8
27133,Rock County,Oral and pharyngeal,All,14.8,*,10,"47,087",7,28.8
27135,Roseau County,Oral and pharyngeal,All,12.3,*,12,"76,797",6,22.7
27139,Scott County,Oral and pharyngeal,All,11.9,,89,"726,689",9.5,14.8
27141,Sherburne County,Oral and pharyngeal,All,11.5,,59,"472,706",8.6,14.9
27143,Sibley County,Oral and pharyngeal,All,10.9,*,10,"74,533",5,20.9
27137,St. Louis County,Oral and pharyngeal,All,13.7,,187,"999,340",11.7,15.9
27145,Stearns County,Oral and pharyngeal,All,9.4,,85,"792,969",7.5,11.8
27147,Steele County,Oral and pharyngeal,All,8.9,,22,"183,583",5.5,13.8
27149,Stevens County,Oral and pharyngeal,All,12.9,*,6,"48,973",4.3,29.2
27151,Swift County,Oral and pharyngeal,All,20.8,,14,"46,859",11.2,36.3
27153,Todd County,Oral and pharyngeal,All,11,,19,"122,603",6.3,18
27155,Traverse County,Oral and pharyngeal,All,20.6,*,5,"16,563",6,55.2
27157,Wabasha County,Oral and pharyngeal,All,17.8,,25,"107,571",11.1,27.2
27159,Wadena County,Oral and pharyngeal,All,12.2,,13,"68,260",6.2,22.3
27161,Waseca County,Oral and pharyngeal,All,14.3,,15,"93,673",7.9,23.9
27163,Washington County,Oral and pharyngeal,All,12.1,,183,"1,280,364",10.3,14
27165,Watonwan County,Oral and pharyngeal,All,7.3,*,6,"54,736",2.6,17.3
27167,Wilkin County,Oral and pharyngeal,All,6.2,*,3,"31,526",1.3,21.2
27169,Winona County,Oral and pharyngeal,All,14.6,,47,"254,094",10.6,19.6
27171,Wright County,Oral and pharyngeal,All,13.1,,91,"672,714",10.5,16.2
27173,Yellow Medicine County,Oral and pharyngeal,All,6.4,*,5,"49,140",2,17
27001,Aitkin County,Oral and pharyngeal,Female,7.5,*,7,"39,128",3,21.3
27003,Anoka County,Oral and pharyngeal,Female,8.7,,87,"876,421",6.9,10.8
27005,Becker County,Oral and pharyngeal,Female,5.4,*,7,"85,294",2.1,12.2
27007,Beltrami County,Oral and pharyngeal,Female,9.5,,13,"116,339",5,16.7
27009,Benton County,Oral and pharyngeal,Female,8.9,*,10,"100,402",4.1,16.9
27011,Big Stone County,Oral and pharyngeal,Female,1.8,*,1,"12,528",0,36
27013,Blue Earth County,Oral and pharyngeal,Female,6.2,*,11,"165,980",3,11.4
27015,Brown County,Oral and pharyngeal,Female,3.5,*,4,"63,055",1,11
27017,Carlton County,Oral and pharyngeal,Female,7.3,*,8,"84,870",2.9,15.5
27019,Carver County,Oral and pharyngeal,Female,9.8,,26,"256,700",6.3,14.5
27021,Cass County,Oral and pharyngeal,Female,9.9,,13,"71,464",5.2,18.5
27023,Chippewa County,Oral and pharyngeal,Female,4.2,*,2,"29,984",0.5,19
27025,Chisago County,Oral and pharyngeal,Female,11,,19,"133,632",6.4,17.7
27027,Clay County,Oral and pharyngeal,Female,9.3,,16,"160,868",5.2,15.4
27029,Clearwater County,Oral and pharyngeal,Female,8.7,*,3,"21,795",1.8,30.2
27031,Cook County,Oral and pharyngeal,Female,6.8,*,1,"13,441",0.2,45.1
27033,Cottonwood County,Oral and pharyngeal,Female,14,*,7,"28,371",5.2,33.3
27035,Crow Wing County,Oral and pharyngeal,Female,8.3,,21,"161,278",5,13.2
27037,Dakota County,Oral and pharyngeal,Female,7.4,,100,"1,069,198",6,9.1
27039,Dodge County,Oral and pharyngeal,Female,5.2,*,4,"51,604",1.4,14.8
27041,Douglas County,Oral and pharyngeal,Female,2.6,*,5,"93,584",0.8,7.6
27043,Faribault County,Oral and pharyngeal,Female,12,*,5,"34,562",3.3,31
27045,Fillmore County,Oral and pharyngeal,Female,7.6,*,7,"52,150",3,17.7
27047,Freeborn County,Oral and pharyngeal,Female,4.1,*,4,"76,320",0.9,11.8
27049,Goodhue County,Oral and pharyngeal,Female,6.1,,12,"116,296",3.1,11.4
27051,Grant County,Oral and pharyngeal,Female,3.4,*,1,"14,747",0.1,31.6
27053,Hennepin County,Oral and pharyngeal,Female,6.9,,260,"3,151,007",6.1,7.8
27055,Houston County,Oral and pharyngeal,Female,10.2,*,9,"46,781",4.6,21.8
27057,Hubbard County,Oral and pharyngeal,Female,12.6,*,11,"51,923",5.9,25.2
27059,Isanti County,Oral and pharyngeal,Female,14.6,,17,"97,227",8.2,24
27061,Itasca County,Oral and pharyngeal,Female,7.1,,14,"111,792",3.7,13.1
27063,Jackson County,Oral and pharyngeal,Female,4.3,*,1,"24,327",0.1,24.2
27065,Kanabec County,Oral and pharyngeal,Female,10.9,*,7,"39,828",4,25.2
27067,Kandiyohi County,Oral and pharyngeal,Female,7,*,10,"106,512",3.3,13.5
27069,Kittson County,Oral and pharyngeal,Female,0,,0,"10,755",0,39.5
27071,Koochiching County,Oral and pharyngeal,Female,7.5,*,4,"31,214",1.9,24.1
27073,Lac qui Parle County,Oral and pharyngeal,Female,0,,0,"16,692",0,26.7
27075,Lake County,Oral and pharyngeal,Female,11.9,*,4,"25,827",2.6,35.6
27077,Lake of the Woods County,Oral and pharyngeal,Female,20.9,*,3,"9,066",3.9,77.2
27079,Le Sueur County,Oral and pharyngeal,Female,5.6,*,5,"69,999",1.7,13.8
27081,Lincoln County,Oral and pharyngeal,Female,29.7,*,7,"13,946",11,70.7
27083,Lyon County,Oral and pharyngeal,Female,6.2,*,5,"64,892",1.9,15.4
27087,Mahnomen County,Oral and pharyngeal,Female,15.9,*,3,"13,651",3.3,52
27089,Marshall County,Oral and pharyngeal,Female,12.8,*,5,"23,125",3.8,35.1
27091,Martin County,Oral and pharyngeal,Female,9,*,7,"50,054",3.5,20.5
27085,McLeod County,Oral and pharyngeal,Female,8.5,*,11,"89,606",4.1,16.1
27093,Meeker County,Oral and pharyngeal,Female,4.3,*,4,"56,668",1.2,12.8
27095,Mille Lacs County,Oral and pharyngeal,Female,14.2,,13,"64,283",7.4,25.5
27097,Morrison County,Oral and pharyngeal,Female,8.9,*,9,"81,746",3.9,17.8
27099,Mower County,Oral and pharyngeal,Female,5.2,*,7,"99,184",2.1,11.4
27101,Murray County,Oral and pharyngeal,Female,5.5,*,2,"20,794",0.7,27.2
27103,Nicollet County,Oral and pharyngeal,Female,2.3,*,3,"84,318",0.5,7.8
27105,Nobles County,Oral and pharyngeal,Female,2.9,*,2,"52,684",0.3,11.7
27107,Norman County,Oral and pharyngeal,Female,10.5,*,3,"16,215",2.2,38.4
27109,Olmsted County,Oral and pharyngeal,Female,9,,43,"396,367",6.4,12.3
27111,Otter Tail County,Oral and pharyngeal,Female,8.7,,17,"144,462",4.7,14.8
27113,Pennington County,Oral and pharyngeal,Female,7,*,4,"35,646",1.9,20.4
27115,Pine County,Oral and pharyngeal,Female,11,*,10,"67,827",4.7,22.1
27117,Pipestone County,Oral and pharyngeal,Female,13.5,*,3,"23,530",2,42.1
27119,Polk County,Oral and pharyngeal,Female,7.9,*,9,"78,361",3.4,16.1
27121,Pope County,Oral and pharyngeal,Female,1.9,*,1,"26,991",0,17.6
27123,Ramsey County,Oral and pharyngeal,Female,7.6,,123,"1,395,268",6.3,9.2
27125,Red Lake County,Oral and pharyngeal,Female,0,,0,"9,839",0,40.5
27127,Redwood County,Oral and pharyngeal,Female,7.1,*,3,"38,226",1.2,22.2
27129,Renville County,Oral and pharyngeal,Female,6.4,*,4,"36,057",1.7,19.6
27131,Rice County,Oral and pharyngeal,Female,9.1,,19,"162,226",5.4,14.6
27133,Rock County,Oral and pharyngeal,Female,9.5,*,4,"23,883",2.4,29.4
27135,Roseau County,Oral and pharyngeal,Female,9,*,5,"37,319",2.9,23.3
27139,Scott County,Oral and pharyngeal,Female,6.6,,24,"364,400",4.2,9.9
27141,Sherburne County,Oral and pharyngeal,Female,6.9,,18,"230,437",4.1,11.1
27143,Sibley County,Oral and pharyngeal,Female,10.8,*,5,"36,894",3.1,27.6
27137,St. Louis County,Oral and pharyngeal,Female,9.5,,71,"498,004",7.3,12.3
27145,Stearns County,Oral and pharyngeal,Female,6.3,,28,"393,447",4.2,9.3
27147,Steele County,Oral and pharyngeal,Female,7.3,*,10,"92,269",3.5,14.1
